GLDesc,CategoryCode,CategoryDesc,SubcatCode,SubcatDesc,Asin,UPC,ItemDesc
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B0876HPVHX,824142212479,"MSI Z490-A PRO ProSeries ATX Motherboard (10th Gen Intel Core, LGA 1200 Socket, DDR4, Dual M.2 Slots, USB 3.2 Gen 2, 2.5G LAN, DP/HDMI)"
gl_pc,,,14701101,1101 Tablets,B072N8XMR9,650229387118,"Apple iPad Mini 4, 32GB, Silver - WiFi (Renewed)"
gl_electronics,2304200,4200 Audio Receivers,2304210,"4210 Audio Receivers, Amplifiers, and Preamplifiers",B096L2TCSG,842893144474,"5.2-Channel Hi-Fi Bluetooth Stereo Amplifier - 1000 Watt AV Home Speaker Subwoofer Sound Receiver w/Radio, USB, RCA, HDMI, MIC in, Wireless Streaming, Supports 4K UHD TV, 3D, Blu-Ray - Pyle PT694BT.5"
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B09N3YBXCN,887276607344,"SAMSUNG Galaxy Tab A8 10.5” 32GB Android Tablet w/ LCD Screen, Long Lasting Battery, Kids Content, Smart Switch, Expandable Memory, US Version, Silver, Amazon Exclusive"
gl_pc,14700300,0300 Computer Components,14700315,0315 Graphics Cards,B07Z8PWC6R,810012081528,"ZOTAC Gaming GeForce GTX 1660 Super 6GB GDDR6 192-bit Gaming Graphics Card, Super Compact, ZT-T16620F-10L"
gl_pc,14700600,0600 Drives,14700602,0602 Internal Solid State Drives,B08RK2SR23,887276456430,"SAMSUNG 980 PRO SSD 2TB PCIe NVMe Gen 4 Gaming M.2 Internal Solid State Hard Drive Memory Card, Maximum Speed, Thermal Control, MZ-V8P2T0B"
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B08WBW8DB7,824142242155,"MSI MPG Z590 Gaming Carbon WiFi Gaming Motherboard (ATX, 11th/10th Gen Intel Core, LGA 1200 Socket, DDR4, PCIe 4, CFX, M.2 Slots, USB 3.2 Gen 2, Wi-Fi 6E, DP/HDMI, Mystic Light RGB)"
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B09J1RGF19,195553471688,"ASUS Prime Z690-P WiFi D4 LGA1700(Intel 12th Gen) ATX Motherboard (PCIe 5.0,DDR4,14+1 Power Stages,3X M.2,WiFi 6,BT v5.2,2.5Gb LAN,Front Panel USB 3.2 Gen 1 USB Type-Thunderbolt 4 Port,Arua Sync)"
gl_pc,14700900,0900 Networking,14700901,0901 Modems,B08GWNZ9VF,606449147452,"NETGEAR Nighthawk Multi-Gig Cable Modem CM2000 - Compatible with all Cable Providers incl. Xfinity, Spectrum, Cox | For Cable Plans Up to 2.5Gbps | DOCSIS 3.1"
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B08V86LGBS,195174002988,"LG 29WP60G-B UltraWide Monitor 29"" 21:9 FHD (2560 x 1080) IPS Display, sRGB 99% Color Gamut, HDR 10, USB Type-C Connectivity, 3-Side Virtually Borderless Display - Black"
gl_electronics,2304100,4100 Audio Speakers,2304110,4110 Audio Speakers,B00378KMFA,747192118822,"Polk Audio Atrium 5 Outdoor Speakers with Powerful Bass (Pair, White), All-Weather Durability, Broad Sound Coverage, Speed-Lock Mounting System"
gl_pc,14700100,0100 Desktop,14700101,0101 Desktops,B07YQ4TYHK,,"HP Elite 800G1 Ultra Small Desktop PC, Intel Quad Core i5-4570s Processor, 16GB RAM, 512GB Solid State Drive, Windows 10 Pro, DVD, HDMI, Bluetooth, Keyboard, Mouse, WiFi (Renewed)"
gl_pc,14700900,0900 Networking,14700907,0907 USB Hubs,B081RQN17Z,85896382553,Kensington SD4100v Universal Dual 4K USB 3.0 Docking Station (K38255NA)
gl_pc,14700900,0900 Networking,14700901,0901 Modems,B08DDFKXKC,855631006644,"Motorola MB8611 DOCSIS 3.1 Multi-Gig Cable Modem | Pairs with Any WiFi Router | Approved for Comcast Xfinity, Cox Gigablast, Spectrum | 2.5 Gbps Port | 2500 Mbps Max Internet Speeds"
gl_pc,14700700,0700 Memory,14700701,0701 Flash Memory SD,B07VVMD5N7,619659176891,"SanDisk 1TB Extreme PRO SDXC UHS-I Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXY-1T00-GN4IN"
gl_pc,14700600,0600 Drives,14700604,0604 External Hard Disk Drives,B07X4V2M3B,718037872070,"WD 12TB Elements Desktop External Hard Drive, USB 3.0 external hard drive for plug-and-play storage - WDBWLG0120HBK-NESN"
gl_pc,14700300,0300 Computer Components,14700317,0317 Sound Cards,B019H3BI3I,889349005958,ASUS Strix RAID DLX 7.1 PCIe Gaming Sound Card with High Performance Headphone Amp (600ohm) & Audiophile-Grade DAC and 124dB SNR
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B07H3DJXHZ,615822011938,"Jabra Elite Active 65t Earbuds – True Wireless Earbuds with Charging Case, Copper Black – Bluetooth Earbuds with a Secure Fit and Superior Sound, Long Battery Life and More"
gl_pc,14700300,0300 Computer Components,14700391,0391 Processors,B07MGZ9FJZ,735858392549,Intel Core i5-9400 Desktop Processor 6 Cores 2. 90 GHz up to 4. 10 GHz Turbo LGA1151 300 Series 65W Processors BX80684I59400
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B089D34SZT,192876786383,"ASUS ROG Strix B550-I Gaming AMD AM4 (3rd Gen Ryzen™) Mini-ITX SFF Gaming Motherboard (PCIe 4.0, WiFi 6, 2.5Gb LAN, DDR4 5100+ (O.C.), Front USB 3.2 Gen 2 Type-C, Addressable Gen 2 RGB and Aura Sync)"
gl_pc,14700600,0600 Drives,14700601,0601 Internal Bare/OEM Drives,B01M0AADIX,763649091647,Seagate BarraCuda 5TB Internal Hard Drive HDD – 2.5 Inch SATA 6Gb/s 5400 RPM 128MB Cache for Computer Desktop PC (ST5000LM000)
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B08S7CK5T5,192876737576,"ASUS WiFi 6 Router (RT-AX68U) - Dual Band Gigabit Wireless Router, 3x3 Support, Gaming & Streaming, AiMesh Compatible, Included Lifetime Internet Security, Parental Control, MU-MIMO, OFDMA"
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B07PYLT6DN,190198764690,Apple AirPods with Wireless Charging Case
gl_wireless,,,10700410,0410 Unlocked Phones,B07Y3ZZT7W,601557983824,"LG G8 ThinQ (128GB, 6GB RAM) 6.1"" QHD+ OLED FullVision Display, Crystal Sound OLED Speaker, Hand ID, Air Motion, 4G LTE (Only for T-Mobile & Its MVNO's) (Renewed) (Carmine RED)"
gl_pc,14700700,0700 Memory,14700704,0704 Memory Other,B01MYQFKX6,,SanDisk 128GB Extreme PRO CFast 2.0 Memory Card - SDCFSP-128G-G46D
gl_pc,14700900,0900 Networking,14700901,0901 Modems,B07MGPPNZD,612572215845,ARRIS SURFboard T25 DOCSIS 3.1 Gigabit Cable Modem | Comcast Xfinity Internet & Voice | Two 1 Gbps Ports | 2 Telephony Ports | 800 Mbps Max with Xfinity Internet Plans | 2 Year Warranty
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700410,0410 Unlocked Phones,B08NWD7K8H,840023209987,Motorola One 5G Ace | 2021 | 2-Day battery | Unlocked | Made for US by Motorola | 6/128GB | 48MP Camera | Hazy Silver
gl_pc,14700600,0600 Drives,14700602,0602 Internal Solid State Drives,B08T9ZY5SY,840006637349,"Corsair MP600 PRO 2TB M.2 NVMe PCIe x4 Gen4 SSD (Up to 7,000MB/sec Sequential Read & 6,550MB/sec Sequential Write Speeds, High-Speed Interface, 3D TLC NAND, Built-in Heatspreader) Black"
gl_pc,14700300,0300 Computer Components,14700394,0394 Power Supply,B085WW32T2,,"be quiet! Straight Power 11 Platinum 1000W, BN644, fully modular, power supply"
gl_pc,14700900,0900 Networking,14700907,0907 USB Hubs,B08WVJ4FSY,656777017477,"CTA Digital Heavy-Duty Medical Floor Stand for 7-13"" Tablets White PADSHFSW"
gl_wireless,10700200,0200 Wireless Accessories,10700257,0257 Bluetooth Speakerphones,B01IVTVK3W,,LaMetric TIME Wi-Fi Clock for Smart Home - Social Media Counter - Cinema Lightbox - Digital Alarm Clock with Weather - Retro Pixel Art Bluetooth Speaker with 37x8 LED Display
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B0B62VYVJS,840006693024,"Corsair Vengeance RGB DDR5 32GB (2x16GB) 5600MHz C36 Intel Optimized Desktop Memory (Dynamic Ten-Zone RGB Lighting, Onboard Voltage Regulation, Custom XMP 3.0 Profiles, Tight Response Times) Black"
gl_sports,20001500,"1500 Hunting, Airsoft and Paintball",20001567,1567 Hunting Game Cameras,B07VDG5ZDK,29757005472,"Bushnell 30MP CORE Trail Camera, Dual Sensor, no Glow_119977C"
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B082Y2KM92,615822013093,"Jabra Elite Active 75t True Wireless Bluetooth Earbuds, Navy – Wireless Earbuds for Running and Sport, Charging Case Included, 24 Hour Battery, Active Noise Cancelling Sport Earbuds"
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B07SXF8GY3,192876388495,"ASUS AM4 TUF Gaming X570-Plus (Wi-Fi) AM4 Zen 3 Ryzen 5000 & 3rd Gen Ryzen ATX Motherboard with PCIe 4.0, Dual M.2, 12+2 with Dr. MOS Power Stage"
gl_pc,14700600,0600 Drives,14700601,0601 Internal Bare/OEM Drives,B07H4PR6HN,829686005181,"Western Digital 8TB Ultrastar DC HC320 SATA HDD - 7200 RPM Class, SATA 6 Gb/s, 256MB Cache, 3.5"" - HUS728T8TALE6L4"
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B01EUC7NPI,887276165769,"Samsung Galaxy Tab A SM-T580NZKAXAR 10.1-Inch 16 GB, Tablet (Black)"
gl_pc,14709900,9900 Uncategorized,14709999,9999 Uncategorized,B09B9DGFLT,,"Portable Monitor - Lepow 2022 C2 Series 15.6 Inch Full HD 1080P Computer Display IPS Screen with Mini DP HDMI Type-C Dual Speakers for Laptop PC PS4 Xbox Phone with Foldable Kickstand, Midnight Black"
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B091GFZNJ5,,"Portable Monitor, Arzopa 15.6'' FHD 1080P Portable Laptop Monitor IPS Computer External Screen USB C HDMI Monitor w/Smart Cover for PC MAC Phone Xbox PS5"
gl_pc,14700300,0300 Computer Components,14700394,0394 Power Supply,B09C2QJ5W6,843368067892,"EVGA Supernova 1000 P5, 80 Plus Platinum 1000W, Fully Modular, Eco Mode with FDB Fan, 10 Year Warranty, Includes Power ON Self Tester, Compact 150mm Size, Power Supply 220-P5-1000-X1"
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B09D1HMBQ3,615822015752,Jabra Elite 7 Pro in Ear Bluetooth Earbuds - Adjustable Active Noise Cancellation True Wireless Buds in a Compact Design with Jabra MultiSensor Voice Technology for Clear Calls - Titanium Black
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B09D1M33C9,615822015776,Jabra Elite 7 Pro in Ear Bluetooth Earbuds - Adjustable Active Noise Cancellation True Wireless Buds in a Compact Design with Jabra MultiSensor Voice Technology for Clear Calls - Gold Beige
gl_wireless,10701400,1400 Wearables,10701410,1410 Smartwatches,B07W7W9DQQ,753759227647,"Garmin vivoactive 4S, Smaller-Sized GPS Smartwatch, Features Music, Body Energy Monitoring, Animated Workouts, Pulse Ox Sensors and More, Silver with Gray Band"
gl_wireless,10701400,1400 Wearables,10701410,1410 Smartwatches,B07W8ZMXG5,753759227685,"Garmin 010-02172-11 Vivoactive 4S, Smaller-Sized GPS Smartwatch, Features Music, Body Energy Monitoring, Animated Workouts, Pulse Ox Sensors And More, Black"
gl_video_games,6312000,2000 Consoles,6312100,2100 Standalone Consoles,B092VT1JGD,45496882716,Nintendo Switch Lite - Blue
gl_wireless,10700400,0400 Wireless Unlocked Phones,10700410,0410 Unlocked Phones,B08NWDMR9N,840023210013,Moto G Power | 2021 | 3-Day battery | Unlocked | Made for US by Motorola | 3/32GB | 48MP Camera | Silver
gl_pc,14701000,1000 Inputs,14701005,1005 Webcams,B07L755X9G,813180020672,"Elgato Key Light - Professional 2800 lumens Studio Light with desk clamp for Streaming, Recording and Video Conferencing, Temperature and Brightness app-adjustable on Mac, PC, iOS, Android"
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B07HZ2MSV5,706487018704,"BlueParrott B550-XT Voice-Controlled Bluetooth Headset – Industry Leading Sound with Long Wireless Range, Extreme Comfort and Up to 24 Hours of Talk Time"
gl_pc,14701000,1000 Inputs,14701008,1008 Computer Peripherals Other,B094KVDHY6,810056142360,"Razer BlackShark V2 Pro Wireless Gaming Headset: THX 7.1 Spatial Surround Sound - 50mm Drivers - Detachable Mic - for PC, PS5, PS4, Switch, Xbox One, Xbox Series X|S - Six Siege Special Edition"
gl_pc,14700600,0600 Drives,14700606,0606 External Solid State Drives,B08K3S6WJM,763649142950,Seagate Storage Expansion Card for Xbox Series X|S 1TB Solid State Drive - NVMe Expansion SSD for Xbox Series X|S (STJR1000400)
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B089FWWN62,889523022986,GIGABYTE B550I AORUS PRO AX (AM4 AMD/B550/Mini-Itx/Dual M.2/SATA 6Gb/s/USB 3.2 Gen 1/WiFi 6/2.5 GbE LAN/PCIe4.0/Realtek ALC1220-Vb/DisplayPort 1.4/2xHDMI 2.0B/RGB Fusion 2.0/DDR4/Gaming Motherboard)
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B08BJJ3RGW,192876648636,"ASUS AX5400 WiFi 6 Gaming Router (RT-AX82U) - Dual Band Gigabit Wireless Internet Router, AURA RGB, Gaming & Streaming, AiMesh Compatible, Included Lifetime Internet Security"
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B0B1NGPY94,193575032306,Google Pixel Buds Pro - Noise Canceling Earbuds - Up to 31 Hour Battery Life with Charging Case - Bluetooth Headphones - Compatible with Wireless Charging - Fog
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B0B1N7SGMZ,193575032283,Google Pixel Buds Pro - Noise Canceling Earbuds - Up to 31 Hour Battery Life with Charging Case - Bluetooth Headphones - Compatible with Wireless Charging - Charcoal
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B0B3XLWCNX,884116416906,"Alienware AW920H Tri-Mode Wireless Gaming Headset - Dolby Atmos Virtual Surround Sound, Active Noise Cancelling, AI-Driven Noise-Cancelling Microphone, USB-C Wireless Dongle - Lunar Light"
gl_musical_instruments,26704000,4000 Sound and Recording,26704200,4200 Microphones,B09QST64SW,673454010002,"PreSonus Revelator Dynamic USB Microphone for recording, podcasts, and streaming with onboard effects and easy-to-use presets plus a built-in mixer and Studio One DAW Recording Software"
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B09J1RGBRK,195553469692,"ASUS Prime Z690-P LGA 1700 (Intel 12th Gen) ATX Motherboard (PCIe 5.0, DDR5,14+1 Power Stages,3X M.2,2.5Gb LAN,V-M.2 e-Key,Front Panel USB 3.2 Gen 1 USB Type-C,Thunderbolt 4 Support,Arua Sync)"
gl_pc,14701000,1000 Inputs,14701004,1004 Computer Headsets and Mics,B08SVS99Q5,813682023584,"SteelSeries Arctis 9 Dual Wireless Gaming Headset – Lossless 2.4 GHz Wireless + Bluetooth – 20+ Hour Battery Life – For PC, PS5, PS4, Bluetooth"
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B07R5QD598,190199096950,"Powerbeats Pro Wireless Earbuds - Apple H1 Headphone Chip, Class 1 Bluetooth Headphones, 9 Hours of Listening Time, Sweat Resistant, Built-in Microphone - Black"
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B07WBTX9FH,190199166899,"Powerbeats Pro Wireless Earphones - Apple H1 Headphone Chip, Class 1 Bluetooth, 9 Hours of Listening Time, Sweat Resistant Earbuds, Built-in Microphone - Navy"
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B07W5JZBVJ,190199702288,"Powerbeats Pro Wireless Earbuds - Apple H1 Headphone Chip, Class 1 Bluetooth Headphones, 9 Hours of Listening Time, Sweat Resistant, Built-in Microphone - Ivory"
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B09JL41N9C,194252484296,"Beats Fit Pro – True Wireless Noise Cancelling Earbuds – Apple H1 Headphone Chip, Compatible with Apple & Android, Class 1 Bluetooth®, Built-in Microphone, 6 Hours of Listening Time – Black"
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B09JL5CY5Z,194252484494,"Beats Fit Pro – True Wireless Noise Cancelling Earbuds – Apple H1 Headphone Chip, Compatible with Apple & Android, Class 1 Bluetooth®, Built-in Microphone, 6 Hours of Listening Time – Stone Purple"
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B09JL5QGCZ,194252484395,"Beats Fit Pro – True Wireless Noise Cancelling Earbuds – Apple H1 Headphone Chip, Compatible with Apple & Android, Class 1 Bluetooth®, Built-in Microphone, 6 Hours of Listening Time – White"
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B09JL65GNM,194252484593,"Beats Fit Pro – True Wireless Noise Cancelling Earbuds – Apple H1 Headphone Chip, Compatible with Apple & Android, Class 1 Bluetooth®, Built-in Microphone, 6 Hours of Listening Time – Sage Gray"
gl_pc,14700700,0700 Memory,14700706,0706 PC Memory,B08B6FBFM9,751492638379,PNY XLR8 Gaming 32GB (2x16GB) DDR4 DRAM 3200MHz (PC4-25600) CL16 1.35V RGB Dual Channel Desktop (DIMM) Memory – MD32GK2D4320016XRGB
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B093TCSLY4,810045683423,Skullcandy Crusher Evo Wireless Over-Ear Headphones - Light Grey/Blue
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B098TQKNCR,195477292512,"Lenovo Tab M10 Plus, FHD Android Tablet, Octa-Core Processor, 64GB Storage, 4GB RAM, Iron Grey"
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B092TFTF4P,17229166738,"Poly - Voyager Focus 2 UC USB-A Headset with Stand (Plantronics) - Bluetooth (Stereo) Headset with Boom Mic - USB-A PC/Mac Compatible - Active Noise Canceling - Works w/ Teams, Zoom (Certified) & More"
gl_wireless,10700800,0800 Wireless Bluetooth,10700850,0850 Connected Wearables,B01MZ89QXF,855592006011,Vufine VUF-110 Wearable Display
gl_electronics,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B01090PWCQ,706487015703,"Jabra 2400 II USB DUO CC Wired Call Center Headset for Softphone with Noise Cancelling Microphone, Optimized for Unified Communication"
gl_wireless,10701400,1400 Wearables,10701410,1410 Smartwatches,B09G96SSLB,194252584385,"Apple Watch SE [GPS 40mm] Smart Watch w/ Space Grey Aluminium Case with Midnight Sport Band. Fitness & Activity Tracker, Heart Rate Monitor, Retina Display, Water Resistant"
gl_wireless,10701400,1400 Wearables,10701410,1410 Smartwatches,B09G93BDQP,194252583678,"Apple Watch SE [GPS 40mm] Smart Watch w/ Silver Aluminium Case with Abyss Blue Sport Band. Fitness & Activity Tracker, Heart Rate Monitor, Retina Display, Water Resistant"
gl_pc,14700300,0300 Computer Components,14700399,0399 Components Other,B082M1YTYC,190199474420,Apple VESA Mount Adapter (for Pro Display XDR)
gl_video_games,6312000,2000 Consoles,6312100,2100 Standalone Consoles,B084Y3VVNG,45496882662,Nintendo Switch Lite - Coral
gl_pc,14700900,0900 Networking,14700901,0901 Modems,B07M9J3XW2,612572215432,"ARRIS SURFboard SBG8300 DOCSIS 3.1 Gigabit Cable Modem & AC2350 Wi-Fi Router | Comcast Xfinity, Cox, Spectrum & more | Four 1 Gbps Ports | 1 Gbps Max Internet Speeds | 4 OFDM Channels 2 Year Warranty"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B07RN9PFNX,606449137996,"NETGEAR Orbi Outdoor satellite WiFi extender, works with any WiFi router, gateway, or ISP rented equipment (RBS50Y)"
gl_pc,14700500,0500 Monitors,14700510,0510 LCD Monitors,B08C63NR1V,192876756409,"ASUS VA27DQSB 27” Monitor, 1080P Full HD, 75Hz, IPS, Adaptive-Sync, Eye Care, HDMI DisplayPort VGA USB Hub, Frameless, Ergonomic Design, VESA Wall Mountable"
gl_pc,14700900,0900 Networking,14700911,0911 Routers,B00ENUY568,799471112151,Peplink Surf SOHO MK3 Router | Entry Level Router for Home Users | InControl Cloud-Based Management | SUS-SOHO-T
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B08FCGH2RL,810015587249,Skullcandy Crusher Evo Wireless Over-Ear Headphone - True Black
gl_wireless,10700800,0800 Wireless Bluetooth,10700810,0810 Headsets,B08MWWNGYG,887276517841,"SAMSUNG Galaxy Buds Pro, Bluetooth Earbuds, True Wireless, Noise Cancelling, Charging Case, Quality Sound, Water Resistant, Phantom Silver (US Version)"
gl_electronics,2304200,4200 Audio Receivers,2304210,"4210 Audio Receivers, Amplifiers, and Preamplifiers",B078WFDR8D,27242908383,Sony STRDH190 2-ch Home Stereo Receiver with Phono Inputs & Bluetooth Black
gl_electronics,2304100,4100 Audio Speakers,2304110,4110 Audio Speakers,B07B48FJFH,27242910751,"Sony SSCSE Dolby Atmos Enabled Speakers, Black, Dolby Atmos Enabled Speakers (Pair)"
gl_electronics,2305300,5300 Headphones,2305310,5310 Headphones,B09YL76VSR,27242923386,"Sony LinkBuds S Truly Wireless Noise Canceling Earbud Headphones with Alexa Built-in, Black"
gl_pc,14701100,1100 Tablets,14701101,1101 Tablets,B00OTWONH6,888462025171,"Apple MGL12LL/A iPad Air 2 (Space Gray) - (1.5 GHz Processor, 2 GB DDR2 RAM, 16GB HDD, Apple IOS 8)"
gl_electronics,10701200,1200 Car Electronics,10701220,1220 Car Video,B08X4BYGPH,792119070035,"Rimoody Android Double Din Vertical Car Stereo with Bluetooth GPS Navigation, 9.7'' Vertical Touchscreen Car Radio with FM Radio WiFi iOS/Android Mirror Link USB Head Unit + Backup Camera"
gl_pc,14700300,0300 Computer Components,14700392,0392 Motherboards,B08WCS1HXT,824142241028,"MSI MAG B560 Tomahawk WiFi Gaming Motherboard (ATX, 11th/10th Gen Intel Core, LGA 1200 Socket, DDR4, CFX, M.2 Slots, USB 3.2 Gen 2, 2.5G LAN, DP/HDMI, Wi-Fi 6E, Mystic Light RGB)"
